Status,ACCURACY,RUNTIME,recent_samples_size,batch_size,detection_buf_size,overlap,alpha,gamma,statistical_test,approximation_type,subset_bound
Failed,,,2788,1914,2487,0.258,0.358,1.811,str('t-test'),str('full'),2387
Failed,,,858,3351,3604,0.995,0.537,8.552,str('ks-test'),str('bounded'),4356
Failed,,,147,1744,4665,0.822,0.651,6.275,str('t-test'),str('full'),1309
Failed,,,3182,2875,802,0.423,0.455,3.29,str('ks-test'),str('bounded'),4529
Failed,,,4656,188,2599,0.515,0.007,0.437,str('t-test'),str('bounded'),3407
Failed,,,1466,3827,1306,0.239,0.825,9.983,str('ks-test'),str('full'),220
Failed,,,1536,1692,1116,0.338,0.407,8.658,str('t-test'),str('full'),4956
Failed,,,4605,3065,4977,0.908,0.729,1.604,str('ks-test'),str('bounded'),1731
Failed,,,3267,123,1617,0.028,0.808,4.614,str('t-test'),str('bounded'),335
Failed,,,302,3026,2190,0.035,0.219,0.309,str('t-test'),str('bounded'),2236
Failed,,,686,2035,748,0.146,0.095,4.904,str('ks-test'),str('full'),4678
Failed,,,2719,4777,90,0.167,0.877,0.487,str('ks-test'),str('full'),2752
Failed,,,3900,2152,3294,0.769,0.582,3.258,str('t-test'),str('full'),3856
Failed,,,1933,3210,2174,0.484,0.282,6.555,str('ks-test'),str('bounded'),1881
Failed,,,2308,384,3486,0.232,0.687,5.872,str('t-test'),str('bounded'),1056
Failed,,,4131,4257,2298,0.521,0.488,3.867,str('ks-test'),str('full'),2874
Failed,,,3125,1314,4252,0.414,0.035,2.42,str('t-test'),str('full'),4270
Failed,,,1146,2680,596,0.831,0.852,7.862,str('ks-test'),str('bounded'),2495
Failed,,,446,2422,1410,0.973,0.96,6.999,str('t-test'),str('full'),4420
Failed,,,3508,3468,2813,0.28,0.153,2.795,str('ks-test'),str('bounded'),1395
Failed,,,4983,843,703,0.656,0.324,0.961,str('t-test'),str('bounded'),291
Failed,,,1764,4402,4456,0.09,0.501,9.228,str('ks-test'),str('full'),3359
Failed,,,1616,684,2401,0.8,0.068,2.941,str('ks-test'),str('bounded'),3037
Failed,,,4842,4542,3696,0.446,0.764,7.498,str('t-test'),str('full'),1219
Failed,,,3660,2230,336,0.616,0.712,8.789,str('ks-test'),str('full'),2342
Failed,,,378,4659,1014,0.571,0.308,5.665,str('ks-test'),str('full'),406
Failed,,,1236,552,1988,0.748,0.381,9.197,str('t-test'),str('bounded'),2682
Failed,,,2950,2519,1395,0.688,0.6,6.038,str('t-test'),str('bounded'),4573
Failed,,,4289,513,4598,0.374,0.923,7.715,str('ks-test'),str('bounded'),3197
Failed,,,2478,4067,874,0.88,0.245,1.921,str('t-test'),str('full'),128
Failed,,,2071,2031,4717,0.632,0.837,0.029,str('ks-test'),str('full'),1579
Failed,,,4050,3390,1061,0.123,0.018,9.536,str('t-test'),str('bounded'),4803
Failed,,,2576,1077,3016,0.939,0.444,6.682,str('ks-test'),str('bounded'),3679
Failed,,,752,4948,1828,0.307,0.638,3.737,str('t-test'),str('full'),498
Failed,,,214,306,232,0.39,0.549,1.477,str('ks-test'),str('bounded'),2589
Failed,,,3432,3866,3986,0.863,0.369,8.179,str('t-test'),str('full'),658
Failed,,,4438,1861,1876,0.199,0.171,5.564,str('ks-test'),str('full'),2034
Failed,,,1376,2915,3279,0.548,0.973,4.799,str('t-test'),str('bounded'),4009
Failed,,,1367,2132,2045,0.115,0.719,2.066,str('t-test'),str('bounded'),3579
Failed,,,4388,3270,3426,0.64,0.418,7.518,str('ks-test'),str('full'),354
Failed,,,3362,1207,67,0.299,0.122,6.227,str('t-test'),str('full'),1790
Failed,,,41,3989,2912,0.725,0.118,5.106,str('ks-test'),str('full'),3517
Failed,,,908,1231,3814,0.579,0.197,9.721,str('t-test'),str('bounded'),820
Failed,,,3097,2972,347,0.528,0.545,6.727,str('ks-test'),str('bounded'),46
Failed,,,2389,1279,3192,0.356,0.33,1.198,str('t-test'),str('bounded'),17
Failed,,,1731,3180,3777,0.459,0.398,3.624,str('ks-test'),str('bounded'),41
Failed,,,3680,2415,2257,0.662,0.727,9.303,str('t-test'),str('bounded'),22
Failed,,,4664,4922,2703,0.072,0.913,5.419,str('ks-test'),str('bounded'),12
Failed,,,197,676,1109,0.805,0.212,2.193,str('t-test'),str('bounded'),27
Failed,,,274,3390,1983,0.618,0.649,0.945,str('ks-test'),str('bounded'),37
Failed,,,4586,2284,4207,0.26,0.476,6.67,str('t-test'),str('bounded'),2
Failed,,,3601,4781,913,0.974,0.165,8.052,str('ks-test'),str('bounded'),17
Failed,,,1809,896,3056,0.148,0.96,4.872,str('t-test'),str('bounded'),47
Failed,,,2467,4032,4969,0.044,0.768,2.449,str('ks-test'),str('bounded'),22
Failed,,,3019,450,1495,0.84,0.107,5.478,str('t-test'),str('bounded'),42
Failed,,,3908,2956,3544,0.425,0.284,9.088,str('ks-test'),str('bounded'),26
Failed,,,876,1528,151,0.69,0.591,3.524,str('t-test'),str('bounded'),12
Failed,,,1208,4515,3406,0.79,0.429,3.844,str('ks-test'),str('bounded'),23
Failed,,,30,4709,4426,0.29,0.571,8.815,str('t-test'),str('bounded'),10
Failed,,,186,4838,3843,0.947,0.804,4.212,str('ks-test'),str('bounded'),4972
Failed,,,2733,2014,1359,0.397,0.114,7.943,str('ks-test'),str('full'),4572
