Status,ACCURACY,RUNTIME,recent_samples_size,n_reference_samples,recent_samples_proportion,threshold
Completed,0.2,575,4874,2796,0.607,0.623
Completed,0.46,4637,3500,247,0.265,0.061
Completed,0.05,918,2058,1114,0.746,0.878
Completed,0.08,569,588,4301,0.366,0.184
Completed,0.4,1222,1230,408,0.867,0.166
Completed,0.25,541,779,1067,0.055,0.069
Completed,0.04,794,2138,3538,0.833,0.505
Completed,0.13,400,3611,4775,0.03,0.123
Completed,0.07,649,348,3297,0.451,0.373
Completed,0.23,743,4737,2344,0.874,0.56
Completed,0.14,523,3049,3448,0.931,0.478
Completed,0.2,544,4200,2840,0.908,0.134
Completed,0.13,508,1030,1532,0.267,0.944
Completed,0.11,438,3355,2746,0.307,0.984
Completed,0.2,420,4924,3152,0.187,0.217
Completed,0.23,545,670,486,0.723,0.723
Completed,0.22,583,4478,2561,0.985,0.049
Completed,0.13,479,1488,4369,0.532,0.298
Completed,0.11,417,2937,4575,0.456,0.633
Completed,0.13,703,1237,3566,0.004,0.882
Completed,0.16,580,4236,4486,0.774,0.323
Completed,0.28,591,1161,1144,0.418,0.509
Completed,0.26,497,4095,1851,0.974,0.399
Completed,0.2,433,960,1879,0.94,0.353
Completed,0.26,436,2974,1184,0.519,0.103
Completed,0.04,743,112,3711,0.957,0.189
Completed,0.25,668,4597,1674,0.049,0.704
Completed,0.14,439,4812,4920,0.709,0.934
Completed,0.23,491,428,720,0.099,0.247
Completed,0.22,421,3692,2352,0.426,0.497
Completed,0.1,542,863,4033,0.287,0.006
Completed,0.17,413,920,931,0.924,0.926
Completed,0.41,1687,4793,513,0.065,0.013
Completed,0.13,443,1280,4549,0.866,0.096
Completed,0.55,3296,2359,49,0.553,0.15
Completed,0.22,478,1182,1706,0.646,0.056
Completed,0.05,629,2321,4158,0.492,0.617
Completed,0.45,1352,2918,233,0.817,0.306
Completed,0.26,1960,1545,1221,0.179,0.626
Completed,0.05,550,313,4517,0.434,0.906
Completed,0.16,437,4904,3997,0.875,0.731
Completed,0.35,500,484,385,0.3,0.418
Completed,0.26,447,3470,1546,0.222,0.169
Completed,0.1,448,2665,3237,0.41,0.085
Completed,0.08,469,655,4864,0.114,0.334
Completed,0.22,527,3917,2433,0.166,0.364
Completed,0.14,515,730,2288,0.464,0.209
Completed,0.28,534,2741,814,0.011,0.458
Completed,0.07,372,2246,1735,0.093,0.992
Completed,0.11,490,1100,4284,0.809,0.431
Completed,0.29,701,3552,1253,0.737,0.131
Completed,0.22,489,3109,1590,0.295,0.587
Completed,0.16,479,1725,3957,0.056,0.138
Completed,0.07,556,2542,4982,0.948,0.801
Completed,0.39,950,1906,630,0.369,0.115
Completed,0.48,5644,5000,201,0.516,0.127
Completed,0.21,516,3866,2479,0.396,0.743
Completed,0.37,711,828,458,0.999,0.327
Completed,0.09,6500,5000,4056,0.001,0.999
Completed,0.14,407,5000,5000,0.999,0.739
Completed,0.12,206,5000,3367,0.999,0.999
Completed,0.18,562,2628,1513,0.016,0.001
Completed,0.49,6511,1755,171,0.575,0.001
Completed,0.36,792,1768,784,0.94,0.517
Completed,0.37,2503,5000,125,0.999,0.553
Completed,0.15,413,4068,5000,0.001,0.655
Completed,0.25,452,4802,1902,0.888,0.862
Completed,0.03,892,16,2035,0.001,0.891
Completed,0.12,208,5000,2585,0.999,0.999
Completed,0.19,429,3249,2338,0.559,0.452
Completed,0.15,438,4128,4394,0.107,0.815
Completed,0.27,554,195,322,0.92,0.092
Completed,0.09,460,706,4235,0.708,0.184
Completed,0.43,1023,3006,318,0.115,0.001
Completed,0.31,578,4828,1259,0.999,0.001
Completed,0.09,486,2417,2631,0.001,0.001
Completed,0.34,661,3328,717,0.218,0.001
Completed,0.25,560,4582,1588,0.022,0.699
Completed,0.27,534,5000,1858,0.999,0.29
Completed,0.09,483,2441,2640,0.499,0.703
Completed,0.19,404,4975,788,0.273,0.911
Completed,0.28,525,5000,1471,0.18,0.499
Completed,0.23,479,5000,2493,0.999,0.142
Completed,0.22,436,5000,2633,0.001,0.296
Completed,0.24,443,4446,2076,0.003,0.101
Completed,0.28,496,2920,940,0.117,0.001
Completed,0.07,580,2145,1180,0.603,0.784
Completed,0.22,471,2699,1212,0.028,0.001
Completed,0.13,428,2543,1951,0.002,0.001
Completed,0.14,393,1948,5000,0.001,0.001
Completed,0.05,472,1,1191,0.999,0.001
Completed,0.25,479,5000,2049,0.141,0.003
Completed,0.13,400,3689,5000,0.999,0.77
Completed,0.17,458,5000,3715,0.999,0.658
Completed,0.04,788,1,95,0.798,0.539
Completed,0.2,714,4054,252,0.331,0.832
Completed,0.35,777,4449,909,0.999,0.17
Failed,,,2929,1,0.001,0.755
Failed,,,3731,1,0.578,0.001
Failed,,,766,66,0.83,0.227
Failed,,,1167,662,0.001,0.829
Failed,,,4404,1,0.999,0.522
Failed,,,3021,1,0.039,0.547
Failed,,,3463,1,0.381,0.001
Failed,,,2803,5,0.001,0.863
Failed,,,2839,1,0.001,0.64
Failed,,,2592,580,0.001,0.001
Failed,,,4061,1,0.999,0.001
Failed,,,3885,1,0.748,0.001
Failed,,,4425,1,0.999,0.999
Failed,,,3439,1,0.261,0.638
Failed,,,2958,940,0.001,0.784
Failed,,,2499,1,0.001,0.999
Failed,,,4118,413,0.001,0.118
Failed,,,4167,221,0.001,0.102
Failed,,,4252,1,0.999,0.095
Failed,,,940,193,0.001,0.608
Failed,,,1263,379,0.001,0.39
Failed,,,4841,1,0.001,0.004
Failed,,,5000,1111,0.001,0.627
Failed,,,4640,223,0.001,0.085
Failed,,,1115,369,0.001,0.402
Failed,,,5000,237,0.001,0.001
Failed,,,830,370,0.001,0.369
Failed,,,1300,270,0.001,0.554
Failed,,,3489,1,0.999,0.102
Failed,,,4828,223,0.001,0.122
Failed,,,1120,290,0.001,0.526
Failed,,,3876,1,0.999,0.096
Failed,,,4918,221,0.001,0.078
Failed,,,3777,1,0.999,0.095
Failed,,,1257,384,0.001,0.394
Failed,,,3239,466,0.001,0.001
Failed,,,1438,376,0.001,0.433
Failed,,,4471,1,0.999,0.001
Failed,,,1413,377,0.001,0.412
Failed,,,4764,395,0.001,0.029
Failed,,,5000,1184,0.001,0.663
Failed,,,1397,387,0.001,0.401
Failed,,,1920,948,0.001,0.772
Failed,,,5000,1608,0.001,0.136
Failed,,,4549,225,0.001,0.084
Failed,,,4039,1,0.999,0.095
Failed,,,1007,355,0.001,0.411
Failed,,,4181,231,0.001,0.084
Failed,,,1504,326,0.001,0.495
Failed,,,3766,1,0.999,0.097
Failed,,,1278,363,0.001,0.41
Failed,,,3850,400,0.001,0.122
Failed,,,5000,235,0.001,0.005
Failed,,,1303,380,0.001,0.391
Failed,,,4638,221,0.001,0.001
Failed,,,1083,375,0.001,0.367
Failed,,,4910,224,0.001,0.101
Failed,,,1394,220,0.001,0.604
Failed,,,1485,381,0.001,0.416
Failed,,,4034,1,0.999,0.083
Failed,,,1030,297,0.001,0.51
Failed,,,1134,352,0.001,0.426
Failed,,,4268,231,0.001,0.097
Failed,,,1584,407,0.001,0.355
Failed,,,1393,354,0.001,0.448
Failed,,,5000,204,0.001,0.012
Failed,,,872,346,0.001,0.413
Failed,,,3818,1,0.999,0.109
Failed,,,767,324,0.001,0.468
Failed,,,5000,1166,0.001,0.646
Failed,,,679,339,0.001,0.423
Failed,,,1302,176,0.001,0.633
Failed,,,4113,1,0.999,0.107
Failed,,,945,349,0.001,0.419
Failed,,,4760,302,0.001,0.023
Failed,,,1360,377,0.001,0.386
Failed,,,1532,207,0.001,0.624
Failed,,,3853,1,0.999,0.102
Failed,,,1062,216,0.001,0.605
Failed,,,5000,279,0.001,0.001
Failed,,,2268,918,0.001,0.747
Failed,,,4385,226,0.001,0.074
Failed,,,1407,201,0.001,0.623
Failed,,,3807,1,0.999,0.103
Failed,,,4640,281,0.001,0.007
Failed,,,2888,948,0.001,0.744
Failed,,,4942,254,0.001,0.001
Failed,,,4289,414,0.001,0.096
Failed,,,3899,231,0.001,0.087
Failed,,,1484,394,0.001,0.402
Failed,,,4430,226,0.001,0.07
Failed,,,4166,1,0.999,0.099
Failed,,,1334,251,0.001,0.57
Failed,,,5000,210,0.001,0.001
Failed,,,3166,477,0.001,0.128
Failed,,,4820,1168,0.001,0.645
Failed,,,4336,222,0.001,0.045
Failed,,,1519,361,0.001,0.45
Failed,,,3759,1,0.999,0.093
Failed,,,682,343,0.001,0.415
Failed,,,3351,469,0.001,0.117
Failed,,,1187,367,0.001,0.395
Failed,,,5000,228,0.001,0.031
Failed,,,3968,1,0.999,0.096
Failed,,,1200,299,0.001,0.516
Failed,,,4253,415,0.001,0.102
Failed,,,4835,1,0.999,0.001
Failed,,,4042,227,0.001,0.1
Failed,,,1436,390,0.001,0.373
Failed,,,3796,1,0.999,0.118
Failed,,,5000,260,0.001,0.001
Failed,,,4321,221,0.001,0.102
Failed,,,5000,1671,0.001,0.185
Failed,,,5000,226,0.001,0.007
Failed,,,1179,368,0.001,0.41
Failed,,,1498,205,0.001,0.627
Failed,,,3689,1,0.999,0.117
Failed,,,3815,1,0.999,0.099
Failed,,,4639,401,0.001,0.05
Failed,,,3511,1,0.999,0.117
Failed,,,1833,934,0.001,0.692
Failed,,,4697,231,0.001,0.036
Failed,,,1404,218,0.001,0.603
Failed,,,1508,392,0.001,0.375
Failed,,,1377,391,0.001,0.379
Failed,,,5000,1065,0.001,0.001
Failed,,,5000,371,0.001,0.002
Failed,,,1050,352,0.001,0.417
Failed,,,1375,344,0.001,0.455
Failed,,,4745,1,0.001,0.003
Failed,,,4404,231,0.001,0.088
Failed,,,1446,204,0.001,0.623
Failed,,,3243,462,0.001,0.075
Failed,,,1381,364,0.001,0.419
Failed,,,3510,1,0.999,0.098
Failed,,,1294,345,0.001,0.454
Failed,,,4147,229,0.001,0.109
Failed,,,4960,1,0.001,0.001
Failed,,,1070,368,0.001,0.403
Failed,,,4688,229,0.001,0.056
Failed,,,1436,366,0.001,0.421
Failed,,,4458,224,0.001,0.082
Failed,,,4903,279,0.001,0.001
Failed,,,4040,1,0.999,0.096
Failed,,,1290,374,0.001,0.392
Failed,,,3786,1,0.999,0.11
Failed,,,1199,368,0.001,0.399
Failed,,,3512,1148,0.001,0.609
Failed,,,1780,915,0.001,0.789
Failed,,,4717,216,0.001,0.001
Failed,,,1615,319,0.001,0.526
Failed,,,4508,227,0.001,0.088
Failed,,,3136,469,0.001,0.001
Failed,,,1207,352,0.001,0.422
Failed,,,4207,414,0.001,0.105
Failed,,,1147,386,0.001,0.376
Failed,,,4588,236,0.001,0.04
Failed,,,3744,1,0.999,0.101
Failed,,,4257,402,0.001,0.078
Failed,,,4956,274,0.001,0.001
Failed,,,4642,227,0.001,0.081
Failed,,,3541,1,0.999,0.107
Failed,,,1197,367,0.001,0.402
Failed,,,3853,1,0.999,0.106
Failed,,,833,326,0.001,0.425
Failed,,,3990,229,0.001,0.069
Failed,,,5000,312,0.001,0.001
Failed,,,3596,1,0.999,0.097
Failed,,,1330,370,0.001,0.394
Failed,,,4918,244,0.001,0.006
Failed,,,1339,351,0.001,0.436
Failed,,,3694,1,0.999,0.083
Failed,,,1640,224,0.001,0.601
Failed,,,3993,402,0.001,0.107
Failed,,,1444,333,0.001,0.497
Failed,,,4529,225,0.001,0.064
Failed,,,1406,346,0.001,0.479
Failed,,,3739,1,0.999,0.112
Failed,,,1024,223,0.001,0.587
Failed,,,1667,944,0.001,0.702
Failed,,,3466,1,0.999,0.107
Failed,,,4864,261,0.001,0.01
Failed,,,1385,400,0.001,0.367
Failed,,,1650,145,0.001,0.664
Failed,,,1197,309,0.001,0.494
Failed,,,4967,209,0.001,0.01
Failed,,,1137,381,0.001,0.369
Failed,,,5000,291,0.001,0.001
Failed,,,4055,1,0.999,0.104
Failed,,,1090,349,0.001,0.418
Failed,,,4925,233,0.001,0.054
Failed,,,1315,364,0.001,0.413
Failed,,,3888,1,0.999,0.098
Failed,,,1291,381,0.001,0.395
Failed,,,4609,227,0.001,0.088
Failed,,,5000,356,0.001,0.001
Failed,,,4216,1,0.999,0.095
Failed,,,1196,357,0.001,0.45
Failed,,,3347,1,0.999,0.111
Failed,,,5000,271,0.001,0.001
Failed,,,4471,1,0.999,0.042
Failed,,,4603,311,0.001,0.053
Failed,,,4375,222,0.001,0.112
Failed,,,880,363,0.001,0.393
Failed,,,1884,147,0.001,0.658
Failed,,,1449,372,0.001,0.411
Failed,,,3821,1,0.999,0.091
Failed,,,4873,226,0.001,0.071
Failed,,,5000,216,0.001,0.041
Failed,,,3125,467,0.001,0.001
Failed,,,4568,232,0.001,0.069
Failed,,,4201,233,0.001,0.075
Failed,,,1564,394,0.001,0.348
Failed,,,4818,224,0.001,0.046
Failed,,,3652,1,0.999,0.103
Failed,,,4645,225,0.001,0.075
Failed,,,1086,361,0.001,0.402
Failed,,,4064,1,0.999,0.088
Failed,,,1565,373,0.001,0.435
Failed,,,3776,1,0.999,0.098
Failed,,,1386,386,0.001,0.394
Failed,,,1413,340,0.001,0.471
Failed,,,4574,385,0.001,0.034
Failed,,,1248,366,0.001,0.415
Failed,,,4022,1,0.999,0.091
Failed,,,1434,346,0.001,0.471
Failed,,,973,195,0.001,0.614
Failed,,,3754,1,0.999,0.101
Failed,,,1569,341,0.001,0.489
Failed,,,1588,913,0.001,0.736
Failed,,,5000,330,0.001,0.001
Failed,,,4870,264,0.001,0.001
Failed,,,1473,328,0.001,0.494
Failed,,,3771,1,0.999,0.097
Failed,,,3150,470,0.001,0.105
Failed,,,4930,240,0.001,0.001
Failed,,,1328,370,0.001,0.434
Failed,,,4316,230,0.001,0.093
Failed,,,1353,385,0.001,0.384
Failed,,,1302,364,0.001,0.421
Failed,,,3737,1,0.999,0.091
Failed,,,1307,357,0.001,0.439
Failed,,,1339,386,0.001,0.373
Failed,,,5000,267,0.001,0.001
Failed,,,5000,1153,0.001,0.669
Failed,,,1123,366,0.001,0.407
Failed,,,3634,1,0.999,0.099
Failed,,,2049,174,0.001,0.66
Failed,,,4294,225,0.001,0.087
Failed,,,4596,231,0.001,0.04
Failed,,,3209,468,0.001,0.001
Failed,,,4208,1,0.999,0.09
Failed,,,1672,927,0.001,0.701
Failed,,,1663,232,0.001,0.605
Failed,,,3726,1,0.999,0.111
Failed,,,3110,462,0.001,0.001
Failed,,,1362,384,0.001,0.379
Failed,,,4367,1,0.999,0.09
Failed,,,4821,228,0.001,0.056
Failed,,,3974,1,0.999,0.101
Failed,,,617,352,0.001,0.393
Failed,,,5000,295,0.001,0.001
Failed,,,3561,1,0.999,0.108
Failed,,,3294,469,0.001,0.086
Failed,,,1628,390,0.001,0.382
Failed,,,5000,238,0.001,0.006
Failed,,,1196,370,0.001,0.408
Failed,,,4189,234,0.001,0.103
Failed,,,1289,388,0.001,0.384
Failed,,,4715,228,0.001,0.038
Failed,,,1167,366,0.001,0.385
Failed,,,1192,193,0.001,0.63
Failed,,,4937,285,0.001,0.001
Failed,,,4589,283,0.001,0.001
Failed,,,1600,345,0.001,0.466
Failed,,,4033,405,0.001,0.111
Failed,,,3799,1,0.999,0.096
Failed,,,1208,259,0.001,0.564
Failed,,,4932,290,0.001,0.009
Failed,,,1879,827,0.001,0.396
Failed,,,3706,1,0.999,0.105
Failed,,,1686,209,0.001,0.626
Failed,,,1284,398,0.001,0.37
Failed,,,4132,1,0.999,0.089
Failed,,,1461,361,0.001,0.435
Failed,,,3788,1,0.999,0.115
Failed,,,1329,329,0.001,0.478
Failed,,,2919,562,0.001,0.362
Failed,,,4298,226,0.001,0.08
Failed,,,3733,1,0.999,0.1
Failed,,,1245,358,0.001,0.45
Failed,,,1452,174,0.001,0.657
Failed,,,5000,1624,0.001,0.183
Failed,,,3032,464,0.001,0.001
Failed,,,1453,391,0.001,0.361
Failed,,,4510,227,0.001,0.071
Failed,,,5000,1,0.001,0.032
Failed,,,1469,372,0.001,0.421
Failed,,,4634,219,0.001,0.075
Failed,,,1493,392,0.001,0.399
Failed,,,4274,225,0.001,0.098
Failed,,,3221,469,0.001,0.001
Failed,,,3523,1,0.999,0.107
Failed,,,1341,276,0.001,0.562
Failed,,,1497,254,0.001,0.574
Failed,,,5000,242,0.001,0.001
Failed,,,1264,369,0.001,0.399
Failed,,,1072,293,0.001,0.521
Failed,,,5000,275,0.001,0.001
Failed,,,3434,1,0.999,0.103
Failed,,,1319,382,0.001,0.377
Failed,,,4706,220,0.001,0.078
Failed,,,3263,994,0.001,0.734
Failed,,,1236,342,0.001,0.455
Failed,,,1446,204,0.001,0.625
Failed,,,5000,220,0.001,0.07
Failed,,,937,376,0.001,0.371
Failed,,,1508,197,0.001,0.635
Failed,,,3913,1,0.999,0.107
Failed,,,1011,375,0.001,0.387
Failed,,,1469,188,0.001,0.639
Failed,,,1168,822,0.001,0.388
Failed,,,1319,379,0.001,0.416
Failed,,,4005,1,0.999,0.096
Failed,,,1442,392,0.001,0.384
Failed,,,4985,226,0.001,0.001
Failed,,,1270,323,0.001,0.495
Failed,,,1360,378,0.001,0.411
Failed,,,3676,1,0.999,0.106
Failed,,,4683,505,0.001,0.001
Failed,,,1212,384,0.001,0.374
Failed,,,4855,232,0.001,0.001
Failed,,,1642,394,0.001,0.383
Failed,,,3529,1,0.999,0.108
Failed,,,1176,365,0.001,0.402
Failed,,,4419,227,0.001,0.087
Failed,,,5000,354,0.001,0.001
Failed,,,1464,255,0.001,0.574
Failed,,,1862,930,0.001,0.766
Failed,,,4374,230,0.001,0.097
Failed,,,1311,366,0.001,0.414
Failed,,,5000,1180,0.001,0.676
Failed,,,4553,1,0.999,0.001
Failed,,,3595,1,0.999,0.114
Failed,,,1286,373,0.001,0.404
Failed,,,1405,213,0.001,0.619
Failed,,,4206,226,0.001,0.07
Failed,,,1351,353,0.001,0.448
Failed,,,4252,668,0.001,0.349
Failed,,,2873,464,0.001,0.001
Failed,,,4262,227,0.001,0.095
Failed,,,1237,351,0.001,0.43
Failed,,,4713,1,0.999,0.001
Failed,,,1386,352,0.001,0.463
Failed,,,4602,217,0.001,0.047
Failed,,,1333,378,0.001,0.383
Failed,,,4378,1102,0.001,0.628
Failed,,,4028,1,0.999,0.099
Failed,,,1457,360,0.001,0.445
Failed,,,1048,403,0.001,0.274
Failed,,,1266,330,0.001,0.483
Failed,,,4943,288,0.001,0.041
Failed,,,4165,221,0.001,0.093
Failed,,,5000,1,0.001,0.001
Failed,,,5000,254,0.001,0.001
Failed,,,4941,256,0.001,0.01
Failed,,,1617,383,0.001,0.428
Failed,,,3101,1,0.999,0.095
Failed,,,1284,380,0.001,0.382
Failed,,,4077,228,0.001,0.087
Failed,,,1207,316,0.001,0.483
Failed,,,804,374,0.001,0.345
Failed,,,4427,230,0.001,0.042
Failed,,,4006,1,0.999,0.095
Failed,,,1475,376,0.001,0.421
Failed,,,1443,189,0.001,0.633
Failed,,,4810,274,0.001,0.003
Failed,,,1731,381,0.001,0.426
Failed,,,1661,226,0.001,0.609
Failed,,,1145,384,0.001,0.375
Failed,,,4364,226,0.001,0.102
Failed,,,5000,1,0.001,0.002
Failed,,,4949,308,0.001,0.042
Failed,,,1298,376,0.001,0.387
Failed,,,1150,367,0.001,0.399
Failed,,,1316,167,0.001,0.642
Failed,,,4325,229,0.001,0.069
Failed,,,1453,362,0.001,0.433
Failed,,,4035,1,0.999,0.108
Failed,,,1083,278,0.001,0.533
Failed,,,5000,1150,0.001,0.647
Failed,,,4789,223,0.001,0.011
Failed,,,1558,382,0.001,0.403
Failed,,,4499,231,0.001,0.074
Failed,,,3680,1,0.999,0.11
Failed,,,1196,371,0.001,0.394
Failed,,,5000,231,0.001,0.001
Failed,,,1375,361,0.001,0.429
Failed,,,1234,295,0.001,0.528
Failed,,,5000,1200,0.001,0.669
Failed,,,4013,1,0.999,0.102
Failed,,,4678,1107,0.001,0.658
Failed,,,1361,289,0.001,0.534
Failed,,,1069,377,0.001,0.377
Failed,,,3080,469,0.001,0.082
Failed,,,1410,334,0.001,0.469
Failed,,,4545,232,0.001,0.055
Failed,,,4364,207,0.001,0.135
Failed,,,1846,369,0.001,0.483
Failed,,,5000,1099,0.001,0.631
Failed,,,4522,226,0.001,0.081
Failed,,,1166,381,0.001,0.392
Failed,,,3802,1,0.999,0.102
Failed,,,4131,1,0.999,0.085
Failed,,,1423,399,0.001,0.357
Failed,,,4920,228,0.001,0.001
Failed,,,3647,1,0.999,0.107
Failed,,,1517,384,0.001,0.417
Failed,,,1644,181,0.001,0.644
Failed,,,4513,223,0.001,0.093
Failed,,,1357,378,0.001,0.411
Failed,,,4581,1,0.001,0.001
Failed,,,1405,358,0.001,0.442
Failed,,,3745,1,0.999,0.11
Failed,,,1325,385,0.001,0.392
Failed,,,3854,1,0.999,0.097
Failed,,,1439,224,0.001,0.602
Failed,,,1341,377,0.001,0.404
Failed,,,3099,464,0.001,0.001
Failed,,,1629,402,0.001,0.388
Failed,,,3880,1,0.999,0.104
Failed,,,1371,392,0.001,0.379
Failed,,,4776,234,0.001,0.016
Failed,,,1555,376,0.001,0.405
Failed,,,2808,472,0.001,0.142
Failed,,,1253,372,0.001,0.406
Failed,,,4823,233,0.001,0.033
Failed,,,1737,317,0.001,0.504
Failed,,,3966,1,0.999,0.105
Failed,,,1487,271,0.001,0.562
Failed,,,5000,233,0.001,0.001
Failed,,,266,360,0.001,0.36
Failed,,,1612,379,0.001,0.426
Failed,,,1119,887,0.001,0.477
Failed,,,5000,282,0.001,0.043
Failed,,,1431,377,0.001,0.395
Failed,,,4488,226,0.001,0.093
Failed,,,1456,392,0.001,0.372
Failed,,,4489,231,0.001,0.031
Failed,,,2622,927,0.001,0.742
Failed,,,1368,388,0.001,0.375
Failed,,,3172,466,0.001,0.001
Failed,,,1555,294,0.001,0.525
Failed,,,3821,1,0.999,0.096
Failed,,,1138,372,0.001,0.397
Failed,,,1600,194,0.001,0.629
Failed,,,1288,396,0.001,0.352
Failed,,,1510,246,0.001,0.591
Failed,,,4020,1,0.999,0.091
Failed,,,4233,411,0.001,0.096
Failed,,,4879,1,0.999,0.001
Failed,,,5000,257,0.001,0.001
Failed,,,3798,1,0.999,0.086
Failed,,,1106,367,0.001,0.385
Failed,,,4870,366,0.001,0.001
Failed,,,1220,364,0.001,0.405
Failed,,,1849,210,0.001,0.633
Failed,,,4849,1153,0.001,0.652
Failed,,,4896,258,0.001,0.001
Failed,,,3451,1,0.999,0.104
Failed,,,1451,376,0.001,0.415
Failed,,,4090,411,0.001,0.11
Failed,,,5000,1172,0.001,0.655
Failed,,,1466,388,0.001,0.393
Failed,,,1530,197,0.001,0.642
Failed,,,4224,1,0.999,0.084
Failed,,,4799,232,0.001,0.056
Failed,,,3922,1,0.999,0.093
Failed,,,5000,248,0.001,0.042
Failed,,,1487,229,0.001,0.599
Failed,,,4785,231,0.001,0.025
Failed,,,4711,219,0.001,0.063
Failed,,,1476,327,0.001,0.493
Failed,,,3885,1,0.999,0.103
Failed,,,1413,233,0.001,0.588
Failed,,,4646,1,0.999,0.001
Failed,,,3444,1,0.999,0.119
Failed,,,4738,224,0.001,0.047
Failed,,,1385,365,0.001,0.431
Failed,,,4463,222,0.001,0.07
Failed,,,1363,358,0.001,0.434
Failed,,,3878,1,0.999,0.103
Failed,,,5000,300,0.001,0.001
Failed,,,4935,223,0.001,0.093
Failed,,,1432,333,0.001,0.477
Failed,,,4212,228,0.001,0.109
Failed,,,3932,1,0.999,0.107
Failed,,,1099,364,0.001,0.409
Failed,,,4100,1,0.999,0.093
Failed,,,5000,240,0.001,0.016
Failed,,,1271,335,0.001,0.481
Failed,,,1317,353,0.001,0.459
Failed,,,4866,248,0.001,0.001
Failed,,,3921,1,0.999,0.092
Failed,,,1365,371,0.001,0.407
Failed,,,1296,424,0.001,0.277
Failed,,,1543,364,0.001,0.446
Failed,,,3799,471,0.001,0.066
Failed,,,3137,457,0.001,0.001
Failed,,,1621,364,0.001,0.431
Failed,,,4285,222,0.001,0.094
Failed,,,1306,374,0.001,0.407
Failed,,,1407,275,0.001,0.54
Failed,,,4104,1,0.999,0.093
Failed,,,1462,366,0.001,0.419
Failed,,,3428,1,0.999,0.107
Failed,,,1356,363,0.001,0.439
Failed,,,3782,1,0.999,0.102
Failed,,,3772,397,0.001,0.123
Failed,,,2904,518,0.001,0.061
Failed,,,4024,420,0.001,0.167
Failed,,,3412,540,0.001,0.001
Failed,,,1569,474,0.001,0.158
Failed,,,4734,584,0.001,0.001
Failed,,,2752,532,0.001,0.001
Failed,,,1323,354,0.001,0.464
Failed,,,4562,234,0.001,0.021
Failed,,,1241,370,0.001,0.406
Failed,,,2880,489,0.001,0.12
Failed,,,1836,498,0.001,0.104
Failed,,,3235,504,0.001,0.125
Failed,,,3064,537,0.001,0.001
Failed,,,3818,537,0.001,0.099
Failed,,,3262,544,0.001,0.001
Failed,,,3868,558,0.001,0.001
Failed,,,1,427,0.001,0.171
Failed,,,3344,539,0.001,0.001
Failed,,,3684,520,0.001,0.111
Failed,,,2594,507,0.001,0.087
Failed,,,1326,459,0.001,0.189
Failed,,,3420,537,0.001,0.001
Failed,,,907,213,0.001,0.591
Failed,,,4349,225,0.001,0.062
Failed,,,3943,1,0.999,0.105
Failed,,,3137,548,0.001,0.001
Failed,,,3236,500,0.001,0.122
Failed,,,2786,540,0.001,0.001
Failed,,,3293,544,0.001,0.001
Failed,,,4114,427,0.001,0.143
Failed,,,3028,539,0.001,0.001
Failed,,,3596,529,0.001,0.105
Failed,,,3207,539,0.001,0.001
Failed,,,1746,473,0.001,0.169
Failed,,,3647,547,0.001,0.001
Failed,,,1958,515,0.001,0.001
Failed,,,3675,551,0.001,0.001
Failed,,,1,415,0.001,0.175
Failed,,,4057,559,0.001,0.001
Failed,,,4270,228,0.001,0.107
Failed,,,2333,519,0.001,0.001
Failed,,,3721,540,0.001,0.001
Failed,,,3259,495,0.001,0.134
Failed,,,3456,547,0.001,0.001
Failed,,,5000,600,0.001,0.001
Failed,,,3048,538,0.001,0.001
Failed,,,3408,510,0.001,0.113
Failed,,,3067,544,0.001,0.001
Failed,,,5,421,0.001,0.172
Failed,,,3546,544,0.001,0.001
Failed,,,1128,461,0.001,0.18
Failed,,,3269,540,0.001,0.001
Failed,,,3464,513,0.001,0.119
Failed,,,2448,526,0.001,0.001
Failed,,,84,451,0.001,0.15
Failed,,,3230,542,0.001,0.001
Failed,,,3491,516,0.001,0.106
Failed,,,2872,537,0.001,0.001
Failed,,,3264,541,0.001,0.001
Failed,,,3581,521,0.001,0.104
Failed,,,3019,544,0.001,0.001
Failed,,,3372,511,0.001,0.116
Failed,,,4010,411,0.001,0.177
Failed,,,3434,546,0.001,0.001
Failed,,,3341,508,0.001,0.129
Failed,,,3774,554,0.001,0.001
Failed,,,151,416,0.001,0.202
Failed,,,2867,513,0.001,0.086
Failed,,,1925,799,0.001,0.999
Failed,,,3311,537,0.001,0.016
Failed,,,2555,525,0.001,0.001
Failed,,,3154,513,0.001,0.097
Failed,,,1329,462,0.001,0.172
Failed,,,3014,536,0.001,0.001
Failed,,,3577,544,0.001,0.001
Failed,,,3324,499,0.001,0.133
Failed,,,3090,534,0.001,0.001
Failed,,,3299,502,0.001,0.133
Failed,,,3200,532,0.001,0.001
Failed,,,3595,521,0.001,0.111
Failed,,,2469,520,0.001,0.033
Failed,,,3438,514,0.001,0.119
Failed,,,4374,443,0.001,0.151
Failed,,,3233,533,0.001,0.001
Failed,,,3523,543,0.001,0.001
Failed,,,3775,529,0.001,0.104
Failed,,,3101,496,0.001,0.133
Failed,,,2515,529,0.001,0.014
Failed,,,3272,509,0.001,0.118
Failed,,,3090,533,0.001,0.001
Failed,,,3437,511,0.001,0.12
Failed,,,2963,536,0.001,0.001
Failed,,,3191,498,0.001,0.129
Failed,,,3404,550,0.001,0.001
