Status,ACCURACY,RUNTIME,recent_samples_size,max_window_size,min_window_size,min_p_value
Completed,0.56,0,2495,296,1095,0.715
Completed,0.55,0,1799,4110,1325,0.601
Completed,0.55,8,519,1220,3901,0.354
Completed,0.55,1,1766,1080,1595,0.766
Completed,0.55,1,4087,875,4668,0.961
Completed,0.55,0,1296,2015,996,0.299
Completed,0.55,1,3065,1471,3820,0.796
Completed,0.55,1,1025,2768,140,0.831
Completed,0.55,0,465,1578,2439,0.974
Completed,0.55,0,4588,3161,4813,0.326
Completed,0.55,0,424,2513,4951,0.487
Completed,0.55,0,3392,4565,3276,0.146
Completed,0.55,0,4289,62,2859,0.738
Completed,0.55,2,3696,1374,1132,0.39
Completed,0.57,3,4700,661,402,0.368
Completed,0.55,0,3547,3630,3846,0.678
Completed,0.55,0,1226,3171,2416,0.623
Completed,0.55,0,3873,3799,3582,0.346
Completed,0.55,0,647,3504,4359,0.995
Completed,0.55,0,2989,4267,2616,0.65
Completed,0.55,0,3478,4855,62,0.272
Completed,0.55,0,2124,4159,4733,0.76
Completed,0.55,0,4154,3711,3294,0.606
Completed,0.55,0,1117,4435,3682,0.468
Completed,0.55,0,3750,3641,1041,0.303
Completed,0.55,1,3055,2014,1534,0.378
Completed,0.55,1,3942,1582,13,0.835
Completed,0.55,0,2224,1132,1766,0.548
Completed,0.55,0,2750,3926,4079,0.15
Completed,0.55,0,3381,3866,835,0.555
Completed,0.56,1,2787,481,1591,0.636
Completed,0.55,0,747,4345,2928,0.735
Completed,0.55,0,3089,3584,4047,0.896
Completed,0.55,0,109,61,4652,0.568
Completed,0.55,0,4855,4728,1965,0.232
Completed,0.55,0,259,4934,375,0.372
Completed,0.55,1,1411,1966,3816,0.674
Completed,0.55,0,2102,3632,3606,0.507
Completed,0.55,0,1213,2775,4819,0.206
Completed,0.55,0,1732,3975,1817,0.913
Completed,0.55,0,1387,4264,4875,0.542
Completed,0.55,0,4982,3504,3190,0.824
Completed,0.55,0,2835,189,4804,0.764
Completed,0.55,0,2434,1707,4396,0.185
Completed,0.55,0,2531,3248,2104,0.521
Completed,0.56,1,1775,530,4310,0.434
Completed,0.56,1,2587,1084,896,0.906
Completed,0.55,0,2372,3876,3270,0.258
Completed,0.55,0,2910,2981,3507,0.682
Completed,0.55,1,3581,1366,3912,0.515
Completed,0.55,0,299,879,2862,0.852
Completed,0.57,6,2120,179,165,0.54
Completed,0.55,1,4993,1309,4149,0.191
Completed,0.55,0,51,3514,1853,0.605
Completed,0.55,0,1957,4817,4793,0.266
Completed,0.55,0,1711,2299,2027,0.798
Completed,0.55,0,4544,3366,2774,0.618
Completed,0.56,0,1621,415,1691,0.261
Completed,0.55,1,1022,1569,4945,0.611
Completed,0.55,2,3740,1481,1298,0.679
Completed,0.56,1,4744,866,2170,0.577
Completed,0.55,0,2900,2056,3843,0.301
Completed,0.55,0,2060,2973,1524,0.902
Completed,0.55,1,3788,1853,2707,0.968
Completed,0.55,0,1192,3434,4,0.321
Completed,0.55,0,2383,1090,4070,0.631
Completed,0.55,0,613,2242,2421,0.497
Completed,0.56,0,4525,364,3579,0.718
Completed,0.55,0,1870,2413,4648,0.88
Completed,0.55,0,2424,3262,2934,0.799
Completed,0.55,1,4152,1876,1614,0.827
Completed,0.55,0,811,2834,4222,0.476
Completed,0.55,0,4959,2864,1677,0.709
Completed,0.55,0,4792,2132,3297,0.484
Completed,0.55,0,3444,4787,2358,0.532
Completed,0.55,0,2168,4248,2692,0.06
Completed,0.55,1,860,1279,1753,0.986
Completed,0.55,0,2470,2317,461,0.287
Completed,0.55,0,1832,3358,2116,0.394
Completed,0.55,0,4490,3809,1067,0.239
Completed,0.55,0,569,3182,4889,0.976
Completed,0.55,0,1222,2494,2530,0.841
Completed,0.55,0,2930,3621,1350,0.782
Completed,0.55,1,3548,1957,1228,0.894
Completed,0.55,0,100,4741,2991,0.448
Completed,0.55,0,1253,2085,1434,0.504
Completed,0.55,0,3970,2212,4810,0.699
Completed,0.55,0,1573,3855,4204,0.78
Completed,0.55,0,2171,2442,1806,0.723
Completed,0.55,1,3471,1590,3381,0.242
Completed,0.55,0,1499,3134,775,0.578
Completed,0.55,0,191,1103,4842,0.404
Completed,0.55,0,4779,3934,2449,0.802
Completed,0.55,0,3021,2258,857,0.863
Completed,0.55,0,2026,2550,3152,0.465
Completed,0.55,0,980,3543,4674,0.758
Completed,0.55,0,2699,4306,3545,0.608
Completed,0.55,1,1668,1649,2840,0.666
Completed,0.55,0,2320,2678,4583,0.53
Completed,0.55,0,4040,4376,3444,0.867
Completed,0.55,1,4342,1561,900,0.597
Completed,0.56,1,1999,762,2281,0.755
Completed,0.55,0,3612,208,2612,0.274
Completed,0.55,0,1367,4914,294,0.922
Completed,0.55,0,2193,4194,557,0.685
Completed,0.55,0,3687,139,3085,0.248
Completed,0.55,0,422,3744,1094,0.515
Completed,0.55,1,1233,1214,2463,0.714
Completed,0.57,9,3671,581,537,0.0
Completed,0.55,0,3814,4385,1,0.0
Completed,0.55,1,4667,1434,3117,0.75
Completed,0.55,0,391,3603,414,0.415
Completed,0.56,1,1699,634,3855,0.6
Completed,0.55,0,3358,4090,1561,0.202
Completed,0.56,0,2662,237,1019,0.121
Completed,0.55,0,2293,4942,3723,0.706
Completed,0.55,1,945,1973,2167,0.279
Completed,0.55,0,4010,2893,4460,0.926
Completed,0.55,1,4334,1171,2384,0.67
Completed,0.55,0,641,3963,4702,0.007
Completed,0.55,1,1989,1619,641,0.946
Completed,0.55,0,2986,3203,3330,0.345
Completed,0.55,0,3662,2471,4097,0.457
Completed,0.55,0,1376,2805,1778,0.871
Completed,0.55,0,67,461,2724,0.174
Completed,0.55,0,4971,4503,36,0.525
Completed,0.56,1,4821,489,4937,0.284
Completed,0.55,0,231,4533,2314,0.885
Completed,0.55,0,1539,2190,3244,0.068
Completed,0.55,0,3513,2521,873,0.731
Completed,0.55,1,2822,1806,1708,0.586
Completed,0.55,0,2137,3387,4333,0.235
Completed,0.55,1,789,1044,269,0.81
Completed,0.55,0,4170,3838,2638,0.396
Completed,0.55,0,3866,2102,496,0.137
Completed,0.55,0,1113,3019,2889,0.536
Completed,0.55,0,2460,50,1320,0.479
Completed,0.55,0,2518,4758,3930,0.814
Completed,0.55,1,3189,917,3495,0.991
Completed,0.55,0,1843,4375,1100,0.343
Completed,0.55,0,534,1406,4535,0.642
Completed,0.55,0,4498,3573,1926,0.056
Completed,0.57,7,4447,778,722,0.387
Completed,0.55,0,601,4195,3405,0.784
Completed,0.55,1,1792,1539,2466,0.229
Completed,0.55,0,3256,3747,4776,0.564
Completed,0.55,1,2599,1927,2798,0.741
Completed,0.55,0,2347,2885,118,0.093
Completed,0.55,0,1194,229,4171,0.891
Completed,0.55,0,3752,4896,1860,0.306
Completed,0.55,1,4075,1666,3778,0.035
Completed,0.55,0,890,3210,1482,0.636
Completed,0.55,0,2042,1179,3040,0.318
Completed,0.55,0,2923,4009,335,0.981
Completed,0.56,0,3560,317,2088,0.836
Completed,0.55,0,1469,4398,4383,0.485
Completed,0.55,0,277,2366,940,0.561
Completed,0.55,0,4751,2661,3646,0.147
Completed,0.55,0,4914,2338,1400,0.921
Completed,0.55,0,128,2630,4007,0.257
Completed,0.57,13,1319,599,575,0.696
Completed,0.55,0,3723,4682,2966,0.095
Completed,0.55,1,3071,992,4612,0.208
Completed,0.55,0,1878,3825,2006,0.621
Completed,0.55,1,726,1794,3572,0.424
Completed,0.55,0,4223,3336,1180,0.776
Completed,0.55,0,3919,101,3169,0.5
Completed,0.55,0,1049,4770,792,0.164
Completed,0.55,0,2201,2114,4863,0.849
Completed,0.55,0,2767,3070,2233,0.451
Completed,0.55,1,3399,1257,187,0.37
Completed,0.55,0,1623,3463,2563,0.955
Completed,0.55,0,432,807,1627,0.028
Completed,0.55,0,4591,4226,4258,0.677
Completed,0.55,0,4561,161,1726,0.156
Completed,0.55,0,399,4867,4119,0.508
Completed,0.55,1,1591,1898,51,0.443
Completed,0.55,0,3369,2817,2660,0.857
Completed,0.55,1,2810,1510,4765,0.963
Completed,0.55,0,2242,3679,2370,0.362
Completed,0.56,1,1090,710,3304,0.684
Completed,0.55,0,3962,4166,696,0.021
Completed,0.55,0,4264,2396,3707,0.265
Completed,0.55,0,769,2729,1084,0.913
Completed,0.56,0,1922,385,4513,0.103
Completed,0.55,0,3112,4427,2143,0.689
Completed,0.55,1,3691,1247,439,0.613
Completed,0.55,0,1289,4039,3063,0.216
Completed,0.55,0,98,1695,1499,0.768
Completed,0.55,0,4882,3278,3868,0.432
Completed,0.55,1,4713,1726,1154,0.628
Completed,0.55,0,241,3306,3471,0.043
Completed,0.55,1,1433,963,1910,0.973
Completed,0.55,0,3521,3757,4600,0.326
Completed,0.55,0,2967,569,2827,0.492
Completed,0.55,0,2089,4614,509,0.828
Completed,0.55,0,937,2270,3954,0.155
Completed,0.55,0,4119,2601,1266,0.553
Completed,0.56,1,3799,836,4348,0.792
Completed,0.55,0,1239,4294,1645,0.379
Completed,0.55,0,2391,1325,2585,0.572
Completed,0.55,0,2646,3492,291,0.221
Completed,0.55,0,3220,2182,2289,0.085
Completed,0.55,0,1754,3099,4993,0.749
Completed,0.55,0,562,130,937,0.298
Completed,0.55,0,4411,4838,3229,0.899
Completed,0.55,0,4458,2003,4439,0.543
Completed,0.55,0,492,2961,2061,0.129
Completed,0.56,0,1801,305,3632,0.822
Completed,0.55,0,3150,4972,1002,0.471
Completed,0.55,0,2552,703,1417,0.335
Completed,0.55,1,2492,4119,3794,0.999
Completed,0.55,1,1144,1463,357,0.048
Completed,0.55,0,3899,3672,2989,0.65
Completed,0.57,3,4201,393,130,0.878
Completed,0.55,0,823,4474,2737,0.292
Completed,0.55,0,2853,2736,4197,0.076
Completed,0.55,1,4923,1073,2509,0.015
Completed,0.55,0,21,3906,212,0.663
Completed,0.55,1,1330,1875,4271,0.352
Completed,0.55,0,3614,3416,1565,0.938
Completed,0.56,0,679,518,2209,0.517
Completed,0.55,0,4368,4602,4916,0.182
Completed,0.55,1,4047,1337,1992,0.407
Completed,0.55,0,2328,887,1236,0.194
Completed,0.55,0,3313,20,4029,0.714
Completed,0.55,0,1651,4689,1348,0.113
Completed,0.55,0,343,2033,2902,0.934
Completed,0.55,0,4621,2989,591,0.271
Completed,0.55,1,4638,1201,3977,0.948
Completed,0.55,0,320,3993,1274,0.348
Completed,0.55,0,3291,3233,545,0.002
Completed,0.55,0,2732,2345,1878,0.179
Completed,0.56,0,1012,335,1151,0.454
Completed,0.55,0,690,3731,3217,0.199
Completed,0.55,0,3033,4217,4971,0.419
Completed,0.55,0,19,1945,4365,0.124
Completed,0.55,0,163,3049,674,0.819
Completed,0.55,0,1511,79,4728,0.135
Completed,0.56,1,2890,790,68,0.645
Completed,0.55,0,4198,3446,4122,0.338
Completed,0.56,1,3877,617,1511,0.063
Completed,0.55,0,1161,4661,3905,0.726
Completed,0.55,0,2568,2648,3070,0.888
Completed,0.55,1,3143,1777,4511,0.807
Completed,0.55,1,485,1015,3675,0.591
Completed,0.55,1,4380,1637,2207,0.313
Completed,0.55,2,1722,1150,826,0.038
Completed,0.55,0,3227,3981,3136,0.639
Completed,0.56,0,2629,445,4283,0.558
Completed,0.55,0,2413,4525,1602,0.144
Completed,0.55,0,3820,2788,219,0.49
Completed,0.56,1,4122,652,2919,0.234
Completed,0.55,0,900,4069,622,0.569
Completed,0.55,0,2092,1413,4056,0.384
Completed,0.55,0,1420,2915,3524,0.308
Completed,0.56,0,268,259,1955,0.736
Completed,0.55,0,4700,4926,4662,0.088
Completed,0.55,0,4845,72,384,0.846
Completed,0.55,0,3693,3041,3825,0.169
Completed,0.55,1,3100,1384,3596,0.024
Completed,0.55,0,1948,3590,990,0.671
Completed,0.55,1,757,934,4432,0.373
Completed,0.55,0,4291,4353,2039,0.958
Completed,0.55,0,1058,2504,2432,0.098
Completed,0.55,0,2250,473,3379,0.916
Completed,0.55,0,2778,4556,748,0.253
Completed,0.55,1,3392,1022,1827,0.429
Completed,0.55,1,421,1824,142,0.205
Completed,0.55,0,4588,2426,242,0.106
Completed,0.55,0,469,2759,2635,0.691
Completed,0.55,0,3436,4457,4301,0.908
Completed,0.55,1,2740,1121,3280,0.772
Completed,0.55,0,2214,3912,886,0.437
Completed,0.55,0,3932,3152,2337,0.212
Completed,0.56,0,4255,288,4566,0.44
Completed,0.55,0,719,4994,1943,0.854
Completed,0.55,0,1910,2025,3498,0.161
Completed,0.55,0,3064,2944,1127,0.512
Completed,0.55,0,1297,3650,3922,0.016
Completed,0.55,1,145,681,483,0.966
Completed,0.55,0,4892,4137,2852,0.365
Completed,0.55,0,309,4324,4487,0.226
Completed,0.55,1,1461,1355,1051,0.79
Completed,0.55,0,3592,3522,3740,0.376
Completed,0.55,0,868,4,3095,0.08
Completed,0.55,0,4092,4712,407,0.744
Completed,0.55,0,2597,3885,1776,0.046
Completed,0.56,1,3268,541,648,0.152
Completed,0.55,0,1766,4585,3352,0.55
Completed,0.55,0,4420,2572,4714,0.833
Completed,0.55,0,522,4445,1202,0.071
Completed,0.55,0,3177,2707,2018,0.295
Completed,0.55,0,2520,1718,558,0.401
Completed,0.55,1,1115,1230,1373,0.247
Completed,0.55,0,3829,4061,4004,0.583
Completed,0.55,0,2844,4845,2556,0.127
Completed,0.56,1,3481,732,4865,0.052
Completed,0.55,0,1546,4149,2260,0.652
Completed,0.55,0,198,1493,3201,0.331
Completed,0.55,0,4829,3701,809,0.994
Completed,0.56,1,1398,858,2786,0.411
Completed,0.55,0,3645,4278,81,0.763
Completed,0.55,0,2993,148,2498,0.93
Completed,0.55,0,648,2161,725,0.717
Completed,0.55,0,4302,3117,3431,0.116
Completed,0.55,1,3998,946,976,0.356
Completed,0.55,0,972,3780,3658,0.941
Completed,0.55,0,2280,1748,2095,0.01
Completed,0.55,0,2690,3290,4405,0.658
Completed,0.55,0,363,4643,3588,0.25
Completed,0.55,0,657,3110,1606,0.328
Completed,0.55,0,1966,142,2547,0.654
Completed,0.55,0,3002,4809,174,0.053
Completed,0.56,1,3635,847,2249,0.128
Completed,0.55,0,40,1295,819,0.474
Completed,0.55,1,4839,1501,1843,0.113
Completed,0.55,0,209,3707,4159,0.715
Completed,0.56,1,1557,739,90,0.268
Completed,0.55,0,3491,4158,2777,0.931
Completed,0.55,0,1126,4051,967,0.862
Completed,0.55,0,3168,2408,322,0.656
Completed,0.55,0,1861,2699,3024,0.009
Completed,0.56,0,513,355,1460,0.943
Completed,0.55,0,4430,2228,2626,0.214
Completed,0.55,0,622,2561,251,0.612
Completed,0.55,0,3277,4572,1682,0.77
Completed,0.55,1,1181,1845,2327,0.693
Completed,0.55,0,3778,3428,4955,0.108
Completed,0.55,0,4101,13,1953,0.364
Completed,0.55,0,877,4718,4557,0.964
Completed,0.55,0,2069,2062,1119,0.018
Completed,0.55,0,1451,3536,1309,0.164
Completed,0.55,0,4733,4335,473,0.439
Completed,0.56,1,4903,673,4478,0.742
Completed,0.55,0,155,4131,2178,0.079
Completed,0.55,1,1308,1475,3750,0.904
Completed,0.55,0,1901,2931,3833,0.792
Completed,0.56,1,710,275,396,0.224
Completed,0.55,0,4246,4983,3106,0.576
Completed,0.55,0,1033,3163,2698,0.499
Completed,0.56,0,3427,421,3342,0.043
Completed,0.55,0,1611,4465,658,0.629
Completed,0.55,0,459,2434,4725,0.322
Completed,0.55,0,4579,2765,2410,0.97
Completed,0.55,1,4533,1835,4899,0.491
Completed,0.55,0,411,3379,2197,0.842
Completed,0.55,1,1563,1035,3127,0.142
Completed,0.55,0,2259,4562,4293,0.035
Completed,0.55,0,1068,2218,229,0.978
Completed,0.55,0,3979,2512,2520,0.314
Completed,0.56,2,4280,928,613,0.087
Completed,0.55,11,1938,1376,1359,0.311
Completed,0.55,0,3702,2072,3534,0.784
Completed,0.55,0,1262,3030,1218,0.386
Completed,0.56,0,4691,265,3000,0.957
Completed,0.55,0,3539,2921,1444,0.026
Completed,0.55,1,2941,1426,980,0.171
Completed,0.56,1,911,663,2050,0.447
Completed,0.55,0,4132,4082,4421,0.844
Completed,0.55,0,3811,2483,2424,0.62
Completed,0.56,0,2404,431,758,0.778
Completed,0.55,0,2620,4514,3369,0.427
Completed,0.55,1,3237,1142,4214,0.25
Completed,0.55,1,4297,1298,1672,0.332
Completed,0.56,2,1955,848,300,0.049
Completed,0.55,0,3646,137,4964,0.546
Completed,0.55,0,1401,4807,2278,0.132
Completed,0.55,0,53,2151,3222,0.821
Completed,0.55,0,4994,3106,905,0.47
Completed,0.55,2,4826,1886,4128,0.711
Completed,0.55,0,198,2844,1756,0.109
Completed,0.55,0,1545,188,2687,0.935
Completed,0.56,1,2845,742,2362,0.409
Completed,0.55,1,816,1503,668,0.192
Completed,0.56,1,3833,354,1070,0.866
Completed,0.55,0,2426,2403,2111,0.517
Completed,0.55,0,2525,2697,4506,0.181
Completed,0.55,1,3176,1708,3076,0.013
Completed,0.55,0,1867,3252,465,0.66
Completed,0.55,0,4524,4051,1505,0.939
Completed,0.55,1,4423,1843,223,0.616
Completed,0.55,0,614,3423,2537,0.218
Completed,0.55,0,3271,3874,4280,0.43
Completed,0.56,1,2595,530,3142,0.262
Completed,0.55,0,2379,4575,828,0.91
Completed,0.55,0,1187,2231,4885,0.104
Completed,0.55,0,3786,2562,2201,0.689
Completed,0.55,0,867,4333,1959,0.36
Completed,0.55,0,2058,1364,3521,0.686
Completed,0.55,0,2896,3531,1221,0.022
Completed,0.55,0,3592,2065,1353,0.16
Completed,0.55,0,1464,2982,4063,0.511
Completed,0.55,0,312,13,617,0.443
Completed,0.55,0,4745,4721,2915,0.856
Completed,0.56,1,4889,278,2036,0.083
Completed,0.55,0,144,4984,4424,0.746
Completed,0.55,0,3737,2934,3600,0.9
Completed,0.55,0,1914,3640,1430,0.382
Completed,0.56,1,723,671,2994,0.572
Completed,0.55,0,4257,4127,391,0.22
Completed,0.55,0,3935,2435,2767,0.495
Completed,0.55,1,2216,424,4208,0.154
Completed,0.55,0,2744,4466,1833,0.551
Completed,0.55,1,3435,1130,744,0.625
Completed,0.55,0,1618,3922,3373,0.039
Completed,0.55,0,4544,2221,2340,0.838
Completed,0.56,1,1577,482,880,0.559
Completed,0.55,1,2774,1031,4306,0.032
Completed,0.55,0,2248,3864,1696,0.632
Completed,0.55,1,1057,1833,2632,0.318
Completed,0.55,0,3966,3375,235,0.982
Completed,0.55,0,753,4731,487,0.09
Completed,0.55,0,1944,2075,3918,0.892
Completed,0.55,0,3098,3031,1293,0.307
Completed,0.55,0,1253,3580,3503,0.788
Completed,0.55,0,101,924,1937,0.228
Completed,0.55,0,4848,4343,4563,0.564
Completed,0.55,0,265,4078,3090,0.953
Completed,0.55,1,1418,1422,1531,0.03
Completed,0.55,1,2935,1966,3734,0.503
Completed,0.55,0,2093,2924,1047,0.168
Completed,0.56,0,902,268,4491,0.848
Completed,0.55,0,4126,4935,2175,0.451
Completed,0.55,1,3823,1627,4709,0.21
Completed,0.55,0,2417,1140,3355,0.423
Completed,0.55,0,2631,3970,654,0.774
Completed,0.56,0,3224,434,1773,0.917
Completed,0.55,0,1721,4515,4064,0.254
Completed,0.55,0,569,2484,9,0.697
Completed,0.55,0,4376,2778,2712,0.096
Completed,0.56,1,4491,606,3997,0.46
Completed,0.55,0,488,4650,1370,0.874
Completed,0.55,0,1836,2307,2938,0.174
Completed,0.55,0,3143,2638,564,0.525
Completed,0.55,1,2565,1767,2014,0.668
Completed,0.55,0,2468,3348,4642,0.005
Completed,0.55,1,1159,1004,1209,0.947
Completed,0.55,0,4197,2141,806,0.117
Completed,0.55,0,855,3058,3194,0.703
Completed,0.56,1,3447,799,2550,0.752
Completed,0.55,0,1512,4258,161,0.417
Completed,0.55,0,165,1288,4224,0.599
Completed,0.55,0,4794,3455,1621,0.2
Completed,0.55,1,4959,1551,3437,0.987
Completed,0.55,0,3611,4207,2491,0.057
Completed,0.55,1,692,1934,1847,0.478
Completed,0.55,0,4346,2853,4145,0.813
Completed,0.55,1,4042,1210,1454,0.589
Completed,0.55,0,1016,4002,3767,0.238
Completed,0.55,0,2733,3242,3011,0.396
Completed,0.55,0,3288,2354,4412,0.282
Completed,0.55,0,1668,2687,2098,0.883
Completed,0.56,0,320,344,3655,0.069
Completed,0.55,1,4623,1348,4455,0.054
Completed,0.55,1,1656,897,3727,0.329
Completed,0.55,0,3314,4317,1025,0.993
Completed,0.55,0,2697,30,1558,0.824
Completed,0.55,0,2327,4700,3849,0.472
Completed,0.55,0,979,2044,419,0.541
Completed,0.55,1,4368,1064,31,0.399
Completed,0.55,0,675,3897,2719,0.797
Completed,0.55,0,3618,2249,3324,0.722
Completed,0.55,0,1332,2541,637,0.074
Completed,0.55,0,24,509,4706,0.88
Completed,0.55,0,4927,4592,2390,0.294
Completed,0.55,0,186,4484,272,0.184
Completed,0.55,0,1495,2453,4328,0.861
Completed,0.55,0,3469,2747,1703,0.463
Completed,0.55,1,2856,1601,878,0.359
Completed,0.55,0,2171,3145,3249,0.944
Completed,0.55,1,824,1113,2308,0.01
Completed,0.55,0,4204,3944,4934,0.657
Completed,0.55,1,3900,1994,1930,0.932
Completed,0.55,0,1147,2952,4541,0.268
Completed,0.55,0,2552,4963,3491,0.115
Completed,0.56,1,3145,693,3935,0.188
Completed,0.55,0,2892,3433,1200,0.014
Completed,0.55,0,653,4238,1732,0.282
Completed,0.55,0,414,2279,434,0.498
Completed,0.55,1,1618,1650,1974,0.686
Completed,0.55,0,293,3623,4949,0.154
Completed,0.56,1,4526,688,15,0.891
Completed,0.55,0,4141,2801,1531,0.826
Completed,0.56,0,1148,414,3511,0.066
Completed,0.55,0,2004,4847,852,0.594
Completed,0.55,1,2810,1922,4181,0.357
Completed,0.55,0,2527,4711,2155,0.984
Completed,0.55,0,2034,2100,2887,0.246
Completed,0.55,0,1020,2627,227,0.717
Completed,0.56,1,4326,551,4806,0.455
Completed,0.55,0,4555,3446,3606,0.262
Completed,0.55,0,1804,3890,4323,0.034
Completed,0.55,1,3538,1825,641,0.795
Completed,0.55,0,4745,2455,1641,0.109
Completed,0.55,0,3881,4100,575,0.173
Completed,0.55,1,937,1478,4395,0.934
Completed,0.55,0,2261,3255,2356,0.405
Completed,0.55,1,3019,1191,2603,0.644
Completed,0.55,0,3073,4341,4904,0.799
Completed,0.55,0,2267,1338,129,0.062
Completed,0.55,1,3777,1001,1940,0.267
Completed,0.55,0,555,101,4069,0.69
Completed,0.55,0,1256,4534,1408,0.22
Completed,0.55,0,3302,2235,3547,0.98
Completed,0.55,0,3493,3745,1855,0.638
Completed,0.56,1,1789,743,3192,0.377
Completed,0.55,0,152,3926,1158,0.905
Completed,0.55,1,4668,1616,3880,0.169
Completed,0.55,0,2185,2689,4649,0.34
Completed,0.57,3,2629,389,321,0.578
Completed,0.55,0,2659,2515,3285,0.2
Completed,0.56,1,1902,527,1674,0.938
Completed,0.55,0,1201,4843,4023,0.471
Completed,0.55,0,4384,3787,2480,0.548
Completed,0.55,0,1663,3568,532,0.78
Completed,0.55,1,3680,877,4506,0.019
Completed,0.55,0,3273,4399,269,0.359
Completed,0.55,0,1539,2412,4695,0.621
Completed,0.55,0,370,2939,2032,0.092
Completed,0.56,0,4916,240,2923,0.83
Completed,0.55,1,756,1136,754,0.125
Completed,0.55,0,2393,4203,3726,0.658
Completed,0.55,1,2887,1512,1316,0.42
Completed,0.55,1,2840,4607,3466,0.614
Completed,0.55,0,2346,2219,1504,0.369
Completed,0.55,0,708,3059,4154,0.838
Completed,0.55,0,4013,134,805,0.086
Completed,0.55,0,4868,3331,2026,0.135
Completed,0.55,0,322,954,3012,0.879
Completed,0.55,0,1492,4332,48,0.413
Completed,0.55,1,3226,1397,5000,0.666
Completed,0.56,0,1710,315,4552,0.192
Completed,0.55,0,4433,2020,2750,0.479
Completed,0.55,0,4193,3966,3797,0.301
Completed,0.55,1,1249,1588,1246,0.554
Completed,0.55,0,1949,3678,3274,0.026
Completed,0.56,0,2706,743,1759,0.771
Completed,0.55,1,4222,1726,2384,0.915
Completed,0.55,0,4617,4767,1028,0.866
Completed,0.55,0,101,2154,3927,0.12
Completed,0.55,0,1740,2564,1589,0.587
Completed,0.56,1,3444,490,3376,0.333
Completed,0.55,0,3352,4157,1400,0.053
Completed,0.55,0,606,3196,672,0.273
Completed,0.56,0,835,308,2129,0.443
Completed,0.55,0,3122,2355,181,0.226
Completed,0.55,0,2972,3015,2325,0.321
Completed,0.55,0,888,4631,368,0.1
Completed,0.55,0,4697,4279,3161,0.925
Completed,0.55,0,493,1275,1804,0.18
Completed,0.55,1,3367,1056,1125,0.397
Completed,0.55,1,1851,1907,926,0.992
Completed,0.55,0,58,2747,3580,0.464
Completed,0.56,1,1068,641,4876,0.255
Completed,0.55,0,2081,4019,1914,0.788
Completed,0.55,0,2574,1711,3055,0.043
Completed,0.55,0,2760,3845,707,0.678
Completed,0.55,1,1954,1848,4252,0.431
Completed,0.55,0,1097,3508,1289,0.898
Completed,0.56,1,4090,818,3680,0.145
Completed,0.55,0,4476,2608,4746,0.072
Completed,0.55,1,1477,1232,2429,0.007
Completed,0.55,0,464,4104,4454,0.537
Completed,0.55,0,3960,4454,1700,0.491
Completed,0.55,0,704,2467,3333,0.745
Completed,0.55,0,2497,2877,992,0.212
Completed,0.55,0,2965,3928,1573,0.15
Completed,0.55,1,2472,1628,3382,0.895
Completed,0.55,0,677,3718,1041,0.429
Completed,0.56,1,3983,706,3923,0.683
Completed,0.56,0,448,353,2420,0.352
Completed,0.55,0,1461,4982,4444,0.823
Completed,0.55,1,3195,1978,589,0.07
Completed,0.55,0,3601,3294,4794,0.285
Completed,0.55,1,1584,993,175,0.539
Completed,0.55,0,259,4372,2827,0.01
Completed,0.55,1,4463,1360,2133,0.756
Completed,0.55,0,4067,4566,698,0.96
Completed,0.55,0,1123,2257,4340,0.207
Completed,0.55,0,1979,3097,1376,0.74
Completed,0.56,0,2107,271,4964,0.105
Completed,0.55,0,1093,4392,2002,0.571
Completed,0.55,0,4350,2395,3045,0.318
Completed,0.55,0,4589,4196,4170,0.402
Completed,0.55,0,73,1495,799,0.647
Completed,0.55,0,3380,4807,3248,0.712
Completed,0.55,0,1334,2117,1794,0.459
Completed,0.55,0,478,2527,3820,0.988
Completed,0.56,1,4711,529,1213,0.243
Completed,0.55,0,3856,3580,2199,0.038
Completed,0.55,1,863,880,2756,0.79
Completed,0.55,0,2188,3751,416,0.258
Completed,0.55,0,2340,681,2100,0.164
Completed,0.55,0,4822,4879,1253,0.336
Completed,0.55,1,619,1944,3706,0.582
Completed,0.56,0,3336,407,4229,0.869
Completed,0.55,0,3459,4240,998,0.525
Completed,0.55,1,1726,1316,4035,0.271
Completed,0.55,1,4634,1018,3346,0.058
Completed,0.55,0,2111,4669,2502,0.448
Completed,0.55,0,2732,4495,3865,0.089
Completed,0.55,0,4218,217,1827,0.617
Completed,0.55,0,215,1193,4659,0.416
Completed,0.55,1,3743,1451,2721,0.129
Completed,0.56,0,1505,583,3081,0.729
Completed,0.55,0,336,4704,116,0.197
Completed,0.55,1,731,1808,1474,0.023
Completed,0.55,0,2369,3468,4125,0.551
Completed,0.55,0,781,4887,3619,0.949
Completed,0.55,1,4038,1885,1345,0.188
Completed,0.55,0,4902,3987,201,0.03
Completed,0.55,0,385,1689,4841,0.768
Completed,0.55,0,1555,3661,2178,0.297
Completed,0.56,1,3260,648,2854,0.559
Completed,0.55,0,3692,4629,2373,0.843
Completed,0.55,0,1646,2319,2597,0.081
Completed,0.55,0,165,3041,561,0.61
Completed,0.55,0,4169,3392,3432,0.409
Completed,0.55,1,1176,1093,1605,0.671
Completed,0.55,0,1876,4276,3954,0.138
Completed,0.55,1,2682,1263,1093,0.876
